s.Endo	s.Epi	s.Lit	s.Soil	index	stat	p.value
OTU_807	0	1	0	0	2	0.327374561072016	0.742641942064464
OTU_303	0	1	1	0	8	0.746296157580568	0.0342387931034483
OTU_179	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_225	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2111	0	0	0	1	4	0.707106781186548	0.0102152777777778
OTU_1224	0	1	0	0	2	0.408248290463863	0.442714423076923
OTU_263	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1114	0	1	1	0	8	0.566946709513841	0.243562446657184
OTU_322	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1233	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_538	0	1	1	0	8	0.462910049886276	0.519853010164191
OTU_566	0	1	1	0	8	0.462910049886276	0.537205104408353
OTU_563	0	1	1	0	8	0.422577127364258	0.742641942064464
OTU_625	0	0	0	1	4	0.707106781186548	0.0131171974522293
OTU_190	0	0	0	1	4	0.632455532033676	0.0331134199134199
OTU_846	1	0	1	0	6	0.569682594586843	0.108199649737303
OTU_452	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_494	0	1	1	0	8	0.462910049886276	0.539970153846154
OTU_708	1	1	0	0	5	0.689892675571799	0.10621547277937
OTU_1387	1	0	1	0	6	0.290408934775758	1
OTU_316	0	1	1	0	8	0.533445901697039	0.742641942064464
OTU_341	0	0	0	1	4	0.54198708471697	0.148737042925278
OTU_709	1	1	0	0	5	0.725098156191397	0.0370474074074074
OTU_94	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_396	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_266	1	0	1	0	6	0.508547627715608	0.309983817062445
OTU_1893	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_548	1	0	1	0	6	0.554153962516942	0.309983817062445
OTU_314	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_240	0	0	1	0	3	0.632455532033676	0.0331134199134199
OTU_2232	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_390	0	1	0	0	2	0.654749122144033	0.0364984962406015
OTU_280	0	1	1	0	8	0.7319250547114	0.0412726618705036
OTU_673	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_2654	0	1	0	0	2	0.235702260395516	1
OTU_1923	0	0	0	1	4	0.325395686727984	0.941486735504368
OTU_493	0	0	0	1	4	0.531368931324057	0.164459627329193
OTU_152	0	0	0	1	4	1	0.00334318181818182
OTU_1002	0	1	0	0	2	0.619914565488338	0.108199649737303
OTU_753	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_380	0	0	1	1	10	0.830713540178378	0.00334318181818182
OTU_2819	0	0	0	1	4	0.94505543276168	0.00334318181818182
OTU_711	1	0	1	0	6	0.327692768207616	0.742641942064464
OTU_143	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1115	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_672	0	1	1	0	8	0.654653670707977	0.0885203539823009
OTU_1070	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2512	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1094	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_289	0	1	1	0	8	0.862707332986228	0.00334318181818182
OTU_402	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_113	0	0	1	1	10	0.316227766016838	0.742641942064464
OTU_372	0	0	0	1	4	1	0.00334318181818182
OTU_580	0	0	0	1	4	0.632455532033676	0.0331134199134199
OTU_1334	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_195	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_297	1	1	1	0	11	0.623609564462324	0.309983817062445
OTU_354	0	0	1	0	3	0.774596669241483	0.00334318181818182
OTU_376	0	0	0	1	4	0.774596669241483	0.00334318181818182
OTU_439	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_588	0	1	1	0	8	0.566946709513841	0.254252050919378
OTU_333	0	0	0	1	4	0.707106781186548	0.00871703703703704
OTU_788	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_2194	0	0	1	1	10	0.547722557505166	0.186371040723982
OTU_751	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_187	1	1	1	0	11	0.816496580927726	0.0331134199134199
OTU_3058	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_886	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_931	1	0	1	0	6	0.547021696619878	0.149198098256735
OTU_360	0	1	0	1	9	0.5	0.461782278481013
OTU_720	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_430	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_342	1	1	1	0	11	0.833333333333333	0.018283615819209
OTU_568	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1569	0	1	1	0	8	0.327326835353989	0.818376565008026
OTU_458	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_1772	0	1	0	0	2	0.235702260395516	1
OTU_771	0	0	1	1	10	0.447213595499958	0.363082161234991
OTU_974	0	0	0	1	4	0.632455532033676	0.035304
OTU_323	1	0	0	0	1	0.600871460154255	0.201477172312224
OTU_1091	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_2624	0	0	1	1	10	0.316227766016838	0.742641942064464
OTU_3011	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_400	0	1	0	0	2	0.6649226921193	0.073326443768997
OTU_1098	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2230	0	1	1	0	8	0.267261241912424	1
OTU_519	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_234	0	0	0	1	4	0.894427190999916	0.00334318181818182
OTU_373	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_357	0	0	0	1	4	0.774596669241483	0.00334318181818182
OTU_507	1	0	1	0	6	0.333333333333333	0.742641942064464
OTU_428	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_724	0	1	1	0	8	0.597614304667197	0.18125220030349
OTU_330	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_337	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_196	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_1742	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_300	1	1	1	0	11	0.726483157256779	0.108199649737303
OTU_1647	1	0	0	0	1	0.349489423506431	0.442480577849117
OTU_1495	0	1	1	0	8	0.267261241912424	1
OTU_1491	0	0	1	1	10	0.387298334620742	0.742641942064464
OTU_294	0	0	1	0	3	0.547722557505166	0.108199649737303
OTU_1014	0	1	0	0	2	0.508328567775349	0.309983817062445
OTU_202	0	0	0	1	4	0.751742162626101	0.0243896373056995
OTU_535	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1020	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1857	0	1	0	0	2	0.235702260395516	1
OTU_1229	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_158	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2044	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_3086	0	0	0	1	4	0.547722557505166	0.108597315436242
OTU_393	0	0	1	0	3	0.547722557505166	0.108199649737303
OTU_747	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_278	0	0	0	1	4	0.447213595499958	0.311490701754386
OTU_1411	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_510	0	0	0	1	4	0.622996789718856	0.0790388059701493
OTU_2277	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_570	0	0	1	0	3	0.61913918736689	0.0405057971014493
OTU_1058	0	0	0	1	4	0.774596669241483	0.00560380952380952
OTU_1161	0	1	0	0	2	0.408248290463863	0.52190116913484
OTU_318	0	1	0	0	2	0.677596356818118	0.0829347181008902
OTU_545	0	0	0	1	4	0.632455532033676	0.0432041958041958
OTU_3243							
OTU_918	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_298	0	1	1	0	8	0.707106781186548	0.0518589830508475
OTU_1579	0	1	0	0	2	0.378456294262186	0.742641942064464
OTU_193	0	0	1	1	10	0.741619848709566	0.019722905027933
OTU_285	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_288	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_239	0	1	0	0	2	0.725982076734634	0.067114375
OTU_1993	1	0	1	0	6	0.333333333333333	0.742641942064464
OTU_473	0	0	0	1	4	0.632455532033676	0.0432041958041958
OTU_455	0	0	0	1	4	0.442974508402391	0.309983817062445
OTU_420	0	0	1	0	3	0.632455532033676	0.0344669456066946
OTU_598	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_476	0	0	1	0	3	0.397359707119513	0.628994362017804
OTU_175	1	1	1	0	11	0.707106781186548	0.108597315436242
OTU_427	0	0	1	0	3	0.547722557505166	0.108199649737303
OTU_2042	0	1	0	0	2	0.235702260395516	1
OTU_926	0	0	1	0	3	0.547722557505166	0.108199649737303
OTU_2644	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1446	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_796	1	1	1	0	11	0.471404520791032	0.742641942064464
OTU_154	0	0	1	0	3	0.707106781186548	0.0116131578947368
OTU_855	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2412	0	0	1	1	10	0.387298334620742	0.742641942064464
OTU_2001	0	1	1	0	8	0.267261241912424	1
OTU_2609							
OTU_495	0	1	1	0	8	0.422577127364258	0.742641942064464
OTU_2921	0	1	0	0	2	0.235702260395516	1
OTU_968	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_533	0	1	0	0	2	0.767834071266528	0.014178313253012
OTU_272	0	1	0	0	2	0.408248290463863	0.636601033210332
OTU_638	0	0	1	1	10	0.387298334620742	0.690312418300654
OTU_489	1	1	1	0	11	0.577350269189626	0.439154294975689
OTU_2966	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_543	1	1	1	0	11	0.666666666666667	0.196569185185185
OTU_1150	0	1	0	0	2	0.471404520791032	0.309983817062445
OTU_590	0	1	0	0	2	0.722494642593071	0.0207858695652174
OTU_534	1	1	0	0	5	0.739525077720585	0.134246601941748
OTU_2403	0	0	1	1	10	0.387298334620742	0.674083065693431
OTU_944	0	0	1	1	10	0.387298334620742	0.665288286969253
OTU_699	1	0	0	0	1	0.353553390593274	0.434558919803601
OTU_2391	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_710	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_305	1	1	0	0	5	0.58326172431119	0.206758418740849
OTU_1000	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_352	1	1	1	0	11	0.333333333333333	0.934029479539134
OTU_990	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_523	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_902	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_2313	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_761	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_531	0	1	1	0	8	0.707106781186548	0.0582574257425743
OTU_1553	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_403	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_386	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_320	0	0	1	0	3	0.690698356870411	0.0232263157894737
OTU_384	0	0	1	0	3	0.295121626102779	0.887185851318945
OTU_511	0	0	0	1	4	0.770674635588453	0.00871703703703704
OTU_654	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_205	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_681	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_2039	0	1	0	0	2	0.235702260395516	1
OTU_127	1	0	1	0	6	0.804004122471861	0.035304
OTU_347	0	1	0	0	2	0.668416450953586	0.0611324675324675
OTU_421	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1580	0	0	0	1	4	0.474341649025257	0.195404754829123
OTU_615	1	1	1	0	11	0.471404520791032	0.742641942064464
OTU_233	1	1	1	0	11	0.707106781186548	0.134762580645161
OTU_687	0	0	1	0	3	0.632455532033676	0.0331134199134199
OTU_604	0	0	1	0	3	0.547722557505166	0.108199649737303
OTU_436	0	0	1	1	10	0.447213595499958	0.38984629787234
OTU_2428	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2687	0	1	0	0	2	0.52704627669473	0.191582335329341
OTU_1130	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_696	0	0	0	1	4	0.526234811584217	0.108199649737303
OTU_2877	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1290	0	1	0	0	2	0.408248290463863	0.555686042944785
OTU_442	1	0	0	0	1	0.405931389452384	0.469789723320158
OTU_247	0	0	0	1	4	0.543796180304979	0.162934477379095
OTU_1619	0	0	1	1	10	0.316227766016838	0.742641942064464
OTU_1526	0	0	1	0	3	0.358568582800318	0.742641942064464
OTU_1066	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1079	0	1	0	0	2	0.235702260395516	1
OTU_656	1	0	0	0	1	0.341282599063992	0.742641942064464
OTU_759	0	1	1	0	8	0.462910049886276	0.559137566947207
OTU_350	0	0	1	0	3	0.520180963986686	0.206069603524229
OTU_767	0	0	1	0	3	0.547722557505166	0.108199649737303
OTU_988	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_684	0	1	1	0	8	0.713699994044297	0.0616870967741935
OTU_3057	0	1	0	0	2	0.235702260395516	1
OTU_1031	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1323	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_791	1	1	1	0	11	0.417868898239427	1
OTU_477	0	0	1	1	10	0.547722557505166	0.214431486880466
OTU_909	0	1	1	0	8	0.434637520741238	0.742641942064464
OTU_1106	0	1	1	0	8	0.377964473009227	0.742641942064464
OTU_1460	0	1	0	0	2	0.235702260395516	1
OTU_765	0	0	1	0	3	0.547722557505166	0.108199649737303
OTU_956	1	0	0	0	1	0.428668643368771	0.742641942064464
OTU_327	0	0	1	0	3	0.627717970705212	0.0565019867549669
OTU_151	1	1	1	0	11	0.645497224367903	0.309983817062445
OTU_551	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_529	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_3126							
OTU_319	0	0	1	0	3	0.625543242171224	0.108199649737303
OTU_2189	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_610	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1590	0	1	0	0	2	0.408248290463863	0.533479628195198
OTU_1497	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_627	1	1	1	0	11	0.471404520791032	0.742641942064464
OTU_2376	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_2350	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_392	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_315	0	0	1	1	10	0.498182473083571	0.309983817062445
OTU_408	0	1	0	0	2	0.517433683804222	0.224152380952381
OTU_349	1	1	0	0	5	0.542769765188955	0.492808201892744
OTU_1125	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_554	0	0	1	0	3	0.547722557505166	0.108199649737303
OTU_657	0	1	1	0	8	0.462910049886276	0.54817910906298
OTU_899	0	1	0	0	2	0.471404520791032	0.309983817062445
OTU_845	0	1	1	0	8	0.422577127364258	0.742641942064464
OTU_220	1	1	1	0	11	0.707106781186548	0.112401993355482
OTU_705	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_453	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1455	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1036	0	1	0	0	2	0.781735959970572	0.00334318181818182
OTU_3055	0	1	0	0	2	0.235702260395516	1
OTU_741	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_589	0	0	0	1	4	0.632455532033676	0.0344669456066946
OTU_631	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_973	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_3279	1	0	0	0	1	0.480795573567024	0.625803866171004
OTU_2559	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_223	1	1	1	0	11	0.881917103688197	0.00560380952380952
OTU_217	0	0	1	1	10	0.316227766016838	0.742641942064464
OTU_2234	0	1	1	0	8	0.327326835353989	0.817353555644837
OTU_678	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_746	0	1	0	0	2	0.445435403187374	0.687606976744186
OTU_444	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1121	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_454	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_3162	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_635	0	0	0	1	4	0.535683228913441	0.109218060200669
OTU_866	0	0	1	1	10	0.316227766016838	0.742641942064464
OTU_1239	0	1	0	0	2	0.408248290463863	0.563995281582953
OTU_423	0	0	0	1	4	0.774596669241483	0.00334318181818182
OTU_244	0	1	1	0	8	0.462910049886276	0.566027376425856
OTU_669	0	0	0	1	4	0.894427190999916	0.00334318181818182
OTU_1990	0	0	0	1	4	0.547722557505166	0.108597315436242
OTU_628	0	0	0	1	4	0.894427190999916	0.00334318181818182
OTU_1546	1	0	1	0	6	0.419721101576759	0.742641942064464
OTU_2429	0	1	0	0	2	0.235702260395516	1
OTU_912	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_474	1	1	1	0	11	0.666666666666667	0.163138940809969
OTU_612	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_307	0	0	1	0	3	0.744678087864451	0.00729421487603306
OTU_292	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_256	0	1	1	0	8	0.770173812761349	0.108199649737303
OTU_879	0	1	1	0	8	0.654653670707977	0.102330434782609
OTU_1371	0	1	1	0	8	0.422577127364258	0.742641942064464
OTU_3181	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1463	0	1	1	0	8	0.422577127364258	0.742641942064464
OTU_727	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_472	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_873	1	0	0	0	1	0.451096854448159	0.224253314121037
OTU_688	0	1	1	1	14	0.429197537639476	0.767264985766572
OTU_567	0	1	1	0	8	0.513405251290937	0.517672200469851
OTU_296	0	1	0	0	2	0.726116760354059	0.0653777777777778
OTU_581	1	1	1	0	11	0.288675134594813	1
OTU_1687	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_689	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_170	0	0	1	0	3	0.547722557505166	0.108199649737303
OTU_769	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_683	1	0	0	0	1	0.723452788588417	0.0331134199134199
OTU_712	0	0	1	0	3	0.526234811584217	0.11641357615894
OTU_2181	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_901	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_500	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_492	1	0	1	0	6	0.59085096203276	0.309983817062445
OTU_262	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_1433	0	1	0	0	2	0.235702260395516	1
OTU_429	1	0	1	0	6	0.458734902135984	0.651566470588235
OTU_422	0	0	1	0	3	0.418330013267038	0.433609294605809
OTU_1780	0	1	0	0	2	0.235702260395516	1
OTU_484	0	1	0	0	2	0.654507591565088	0.0605705882352941
OTU_286	1	1	1	0	11	0.833333333333333	0.0219085106382979
OTU_882	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_600	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_509	0	0	1	0	3	0.532290647422377	0.151050552922591
OTU_343	1	0	0	0	1	0.35245197548507	0.435913913751017
OTU_1117	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_388	0	0	0	1	4	0.894427190999916	0.00334318181818182
OTU_738	0	0	1	0	3	0.526234811584218	0.212907894736842
OTU_682	1	1	1	0	11	0.577350269189626	0.388674787052811
OTU_377	0	1	1	0	8	0.641426980589819	0.218939534883721
OTU_2841	0	1	0	0	2	0.408248290463863	0.583733685800604
OTU_987	0	1	0	0	2	0.619914565488338	0.0931777126099707
OTU_1126	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_464	0	0	1	0	3	0.535129551009507	0.236620857142857
OTU_1124	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_564	0	0	1	1	10	0.547722557505166	0.148273046251994
OTU_232	1	1	1	0	11	0.645497224367903	0.309983817062445
OTU_2415							
OTU_1320	0	1	0	0	2	0.408248290463863	0.637867256637168
OTU_344	0	0	0	1	4	0.894427190999916	0.00334318181818182
OTU_693	0	1	0	0	2	0.521640530957301	0.254308474576271
OTU_760	0	1	1	0	8	0.462910049886276	0.52059609375
OTU_2276							
OTU_1623	0	1	0	0	2	0.235702260395516	1
OTU_701	1	1	0	0	5	0.418121005003545	0.74103487698987
OTU_3232	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_804	1	1	1	0	11	0.333333333333333	0.932529809220986
OTU_1605	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1210	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1075	0	1	1	0	8	0.377964473009227	0.742641942064464
OTU_847	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_506	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_1514	0	0	0	1	4	0.632455532033676	0.0432041958041958
OTU_829	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1276	0	0	0	1	4	0.296318878994877	0.888702273633825
OTU_1883	0	1	1	0	8	0.422577127364258	0.742641942064464
OTU_537	0	1	1	0	8	0.626783170528009	0.122221018062397
OTU_1219	0	1	1	0	8	0.422577127364258	0.742641942064464
OTU_374	0	0	1	0	3	0.612372435695794	0.106752571428571
OTU_478	0	1	1	0	8	0.566946709513841	0.246977556818182
OTU_1668	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_1351	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_993	0	1	1	0	8	0.534522483824849	0.309983817062445
OTU_1113	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_839	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_1716	0	0	1	0	3	0.707106781186548	0.00729421487603306
OTU_1107	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_3154							
OTU_1012	0	1	1	0	8	0.422577127364258	0.742641942064464
OTU_943	0	0	1	0	3	0.503115294937453	0.161186499215071
OTU_606	0	0	1	0	3	0.582575265003535	0.068312693498452
OTU_542	0	0	1	0	3	0.506166355620406	0.309983817062445
OTU_1166	0	0	1	1	10	0.447213595499958	0.309983817062445
OTU_1234	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_887	0	0	0	1	4	0.423151972254693	0.309983817062445
OTU_1206	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_299	0	1	0	0	2	0.679459559254868	0.0656861635220126
OTU_321	0	0	1	1	10	0.387298334620742	0.611724756918474
OTU_582	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_237	0	0	1	0	3	0.686802819743445	0.0330078048780488
OTU_1642	0	1	0	1	9	0.267261241912424	1
OTU_414	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_1078	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_3027	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_3367	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1347	0	1	0	0	2	0.577350269189626	0.109218060200669
OTU_2013	0	1	0	0	2	0.235702260395516	1
OTU_2149	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2292	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_3300	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2702	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_775	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_2573	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_721	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2670	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1562	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_903	0	1	1	0	8	0.422577127364258	0.742641942064464
OTU_1310	0	1	0	0	2	0.483249407829082	0.448906603023071
OTU_649	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_639	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_348	0	1	1	0	8	0.707106781186548	0.0525003367003367
OTU_1074	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1116	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_2287	0	1	1	0	8	0.267261241912424	1
OTU_1332	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_1999	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_594	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1473	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_1152	1	1	1	0	11	0.471404520791032	0.742641942064464
OTU_508	1	1	1	0	11	0.5	0.655411021307862
OTU_963	0	0	0	1	4	0.531368931324057	0.108597315436242
OTU_744	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_575	0	1	0	0	2	0.712375345220925	0.025780412371134
OTU_1621	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1581	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_997	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1307	0	0	1	0	3	0.316227766016838	0.742641942064464
OTU_1976	0	1	0	0	2	0.408248290463863	0.450763939634631
OTU_729	0	0	0	1	4	0.447213595499958	0.311490701754386
OTU_1028	0	1	0	0	2	0.471404520791032	0.309983817062445
OTU_2917	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_716	0	0	1	0	3	0.545705156331749	0.256024541607898
OTU_269	0	0	1	0	3	0.539841246505462	0.191888656716418
OTU_539	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_424	0	1	1	0	8	0.707106781186548	0.073326443768997
OTU_2100	0	1	0	0	2	0.333333333333333	0.742641942064464
OTU_650	0	0	0	1	4	0.774596669241483	0.00729421487603306
OTU_1871	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_2524	0	1	0	1	9	0.377964473009227	0.742641942064464
OTU_355	0	0	1	1	10	0.387298334620742	0.66173431085044
OTU_2462	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_888	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1087	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_800	0	0	1	0	3	0.615587011251092	0.0493691780821918
OTU_736	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_513	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_645	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_770	1	1	1	0	11	0.666666666666667	0.168698918083462
OTU_954	0	0	1	1	10	0.387298334620742	0.66738419897586
OTU_1134	0	0	1	0	3	0.447213595499958	0.309983817062445
OTU_557	0	0	1	0	3	0.6	0.0719755351681957
OTU_655	1	1	1	0	11	0.552770798392567	0.433609294605809
OTU_1511	0	0	1	0	3	0.279751442472094	0.888474600638978
OTU_758	0	0	0	1	4	0.316227766016838	0.742641942064464
OTU_1535	0	0	0	1	4	0.632455532033676	0.03562578125
OTU_725	1	1	0	0	5	0.339683110243379	0.742641942064464
OTU_339	0	0	1	1	10	0.5	0.234090071942446
OTU_2552	1	1	1	0	11	0.372677996249965	0.744675010191602
OTU_651	0	0	0	1	4	0.447213595499958	0.309983817062445
OTU_624	0	1	0	0	2	0.52704627669473	0.206758418740849
OTU_983	0	0	0	1	4	0.547722557505166	0.108199649737303
OTU_1763	0	0	0	1	4	0.447213595499958	0.309983817062445
